   2.2500000000000000        2.2500000000000000        2.2500000000000000        2.2500000000000000     
   2.2738572804340018        2.2738572804340018        2.2738572804340018        2.2738572804340018     
   2.2979675252367620        2.2979675252367620        2.2979675252367620        2.2979675252367620     
   2.3223334166491187        2.3223334166491187        2.3223334166491187        2.3223334166491187     
   2.3469576653523418        2.3469576653523418        2.3469576653523418        2.3469576653523418     
   2.3718430107696933        2.3718430107696933        2.3718430107696933        2.3718430107696933     
   2.3969922213711867        2.3969922213711867        2.3969922213711867        2.3969922213711867     
   2.4224080949815749        2.4224080949815749        2.4224080949815749        2.4224080949815749     
   2.4480934590916066        2.4480934590916066        2.4480934590916066        2.4480934590916066     
   2.4740511711725817        2.4740511711725817        2.4740511711725817        2.4740511711725817     
   2.5002841189942413        2.5002841189942413        2.5002841189942413        2.5002841189942413     
   2.5267952209460312        2.5267952209460312        2.5267952209460312        2.5267952209460312     
   2.5535874263617671        2.5535874263617671        2.5535874263617671        2.5535874263617671     
   2.5806637158477463        2.5806637158477463        2.5806637158477463        2.5806637158477463     
   2.6080271016143386        2.6080271016143386        2.6080271016143386        2.6080271016143386     
   2.6356806278110900        2.6356806278110900        2.6356806278110900        2.6356806278110900     
   2.6636273708653810        2.6636273708653810        2.6636273708653810        2.6636273708653810     
   2.6918704398246782        2.6918704398246782        2.6918704398246782        2.6918704398246782     
   2.7204129767024101        2.7204129767024101        2.7204129767024101        2.7204129767024101     
   2.7492581568275156        2.7492581568275156        2.7492581568275156        2.7492581568275156     
   2.7784091891976934        2.7784091891976934        2.7784091891976934        2.7784091891976934     
   2.8078693168364031        2.8078693168364031        2.8078693168364031        2.8078693168364031     
   2.8376418171536457        2.8376418171536457        2.8376418171536457        2.8376418171536457     
   2.8677300023105725        2.8677300023105725        2.8677300023105725        2.8677300023105725     
   2.8981372195879609        2.8981372195879609        2.8981372195879609        2.8981372195879609     
   2.9288668517585954        2.9288668517585954        2.9288668517585954        2.9288668517585954     
   2.9599223174635991        2.9599223174635991        2.9599223174635991        2.9599223174635991     
   2.9913070715927494        2.9913070715927494        2.9913070715927494        2.9913070715927494     
   3.0230246056688390        3.0230246056688390        3.0230246056688390        3.0230246056688390     
   3.0550784482360966        3.0550784482360966        3.0550784482360966        3.0550784482360966     
   3.0874721652527382        3.0874721652527382        3.0874721652527382        3.0874721652527382     
   3.1202093604876757        3.1202093604876757        3.1202093604876757        3.1202093604876757     
   3.1532936759214318        3.1532936759214318        3.1532936759214318        3.1532936759214318     
   3.1867287921513081        3.1867287921513081        3.1867287921513081        3.1867287921513081     
   3.2205184288008470        3.2205184288008470        3.2205184288008470        3.2205184288008470     
   3.2546663449336348        3.2546663449336348        3.2546663449336348        3.2546663449336348     
   3.2891763394714970        3.2891763394714970        3.2891763394714970        3.2891763394714970     
   3.3240522516171209        3.3240522516171209        3.3240522516171209        3.3240522516171209     
   3.3592979612811678        3.3592979612811678        3.3592979612811678        3.3592979612811678     
   3.3949173895139033        3.3949173895139033        3.3949173895139033        3.3949173895139033     
   3.4309144989414158        3.4309144989414158        3.4309144989414158        3.4309144989414158     
   3.4672932942064509        3.4672932942064509        3.4672932942064509        3.4672932942064509     
   3.5040578224139245        3.5040578224139245        3.5040578224139245        3.5040578224139245     
   3.5412121735811630        3.5412121735811630        3.5412121735811630        3.5412121735811630     
   3.5787604810929086        3.5787604810929086        3.5787604810929086        3.5787604810929086     
   3.6167069221611561        3.6167069221611561        3.6167069221611561        3.6167069221611561     
   3.6550557182898649        3.6550557182898649        3.6550557182898649        3.6550557182898649     
   3.6938111357445944        3.6938111357445944        3.6938111357445944        3.6938111357445944     
   3.7329774860271279        3.7329774860271279        3.7329774860271279        3.7329774860271279     
   3.7725591263551110        3.7725591263551110        3.7725591263551110        3.7725591263551110     
   3.8125604601468033        3.8125604601468033        3.8125604601468033        3.8125604601468033     
   3.8529859375109408        3.8529859375109408        3.8529859375109408        3.8529859375109408     
   3.8938400557418138        3.8938400557418138        3.8938400557418138        3.8938400557418138     
   3.9351273598195835        3.9351273598195835        3.9351273598195835        3.9351273598195835     
   3.9768524429159067        3.9768524429159067        3.9768524429159067        3.9768524429159067     
   4.0190199469049244        4.0190199469049244        4.0190199469049244        4.0190199469049244     
   4.0616345628796617        4.0616345628796617        4.0616345628796617        4.0616345628796617     
   4.1047010316739074        4.1047010316739074        4.1047010316739074        4.1047010316739074     
   4.1482241443896335        4.1482241443896335        4.1482241443896335        4.1482241443896335     
   4.1922087429299886        4.1922087429299886        4.1922087429299886        4.1922087429299886     
   4.2366597205379692        4.2366597205379692        4.2366597205379692        4.2366597205379692     
   4.2815820223407748        4.2815820223407748        4.2815820223407748        4.2815820223407748     
   4.3269806458999591        4.3269806458999591        4.3269806458999591        4.3269806458999591     
   4.3728606417673967        4.3728606417673967        4.3728606417673967        4.3728606417673967     
   4.4192271140471533        4.4192271140471533        4.4192271140471533        4.4192271140471533     
   4.4660852209633175        4.4660852209633175        4.4660852209633175        4.4660852209633175     
   4.5134401754338382        4.5134401754338382        4.5134401754338382        4.5134401754338382     
   4.5612972456504677        4.5612972456504677        4.5612972456504677        4.5612972456504677     
   4.6096617556648338        4.6096617556648338        4.6096617556648338        4.6096617556648338     
   4.6585390859807401        4.6585390859807401        4.6585390859807401        4.6585390859807401     
   4.7079346741527406        4.7079346741527406        4.7079346741527406        4.7079346741527406     
   4.7578540153910609        4.7578540153910609        4.7578540153910609        4.7578540153910609     
   4.8083026631729400        4.8083026631729400        4.8083026631729400        4.8083026631729400     
   4.8592862298604400        4.8592862298604400        4.8592862298604400        4.8592862298604400     
   4.9108103873248226        4.9108103873248226        4.9108103873248226        4.9108103873248226     
   4.9628808675775424        4.9628808675775424        4.9628808675775424        4.9628808675775424     
   5.0155034634079154        5.0155034634079154        5.0155034634079154        5.0155034634079154     
   5.0686840290275743        5.0686840290275743        5.0686840290275743        5.0686840290275743     
   5.1224284807217320        5.1224284807217320        5.1224284807217320        5.1224284807217320     
   5.1767427975073748        5.1767427975073748        5.1767427975073748        5.1767427975073748     
   5.2316330217984115        5.2316330217984115        5.2316330217984115        5.2316330217984115     
   5.2871052600778903        5.2871052600778903        5.2871052600778903        5.2871052600778903     
   5.3431656835773413        5.3431656835773413        5.3431656835773413        5.3431656835773413     
   5.3998205289633150        5.3998205289633150        5.3998205289633150        5.3998205289633150     
   5.4570760990312071        5.4570760990312071        5.4570760990312071        5.4570760990312071     
   5.5149387634064411        5.5149387634064411        5.5149387634064411        5.5149387634064411     
   5.5734149592530784        5.5734149592530784        5.5734149592530784        5.5734149592530784     
   5.6325111919899511        5.6325111919899511        5.6325111919899511        5.6325111919899511     
   5.6922340360143764        5.6922340360143764        5.6922340360143764        5.6922340360143764     
   5.7525901354335609        5.7525901354335609        5.7525901354335609        5.7525901354335609     
   5.8135862048037437        5.8135862048037437        5.8135862048037437        5.8135862048037437     
   5.8752290298771861        5.8752290298771861        5.8752290298771861        5.8752290298771861     
   5.9375254683570846        5.9375254683570846        5.9375254683570846        5.9375254683570846     
   6.0004824506604715        6.0004824506604715        6.0004824506604715        6.0004824506604715     
   6.0641069806892327        6.0641069806892327        6.0641069806892327        6.0641069806892327     
   6.1284061366092732        6.1284061366092732        6.1284061366092732        6.1284061366092732     
   6.1933870716379609        6.1933870716379609        6.1933870716379609        6.1933870716379609     
   6.2590570148399109        6.2590570148399109        6.2590570148399109        6.2590570148399109     
   6.3254232719312178        6.3254232719312178        6.3254232719312178        6.3254232719312178     
   6.3924932260922063        6.3924932260922063        6.3924932260922063        6.3924932260922063     
   6.4602743387888015        6.4602743387888015        6.4602743387888015        6.4602743387888015     
   6.5287741506026107        6.5287741506026107        6.5287741506026107        6.5287741506026107     
   6.5980002820698047        6.5980002820698047        6.5980002820698047        6.5980002820698047     
   6.6679604345288990        6.6679604345288990        6.6679604345288990        6.6679604345288990     
   6.7386623909775158        6.7386623909775158        6.7386623909775158        6.7386623909775158     
